,Country_Code,year,Tax_Revenue_real_USD,Tax_Revenue_real_USD_lag
6488,SWZ,1992,468727916.3819403,490153814.0308491
6489,SWZ,1993,469632018.0850774,468727916.3819403
6490,SWZ,1994,497573373.50210536,469632018.0850774
6491,SWZ,1995,547264147.6562965,497573373.50210536
6492,SWZ,1996,583266351.6400186,547264147.6562965
6493,SWZ,1997,609004409.2129341,583266351.6400186
6494,SWZ,1998,614765790.4441907,609004409.2129341
6495,SWZ,1999,676992837.5331547,614765790.4441907
6496,SWZ,2000,568438169.488786,676992837.5331547
6497,SWZ,2001,561940467.8795953,568438169.488786
6498,SWZ,2002,564416356.1439035,561940467.8795953
6499,SWZ,2003,623825326.910678,564416356.1439035
6500,SWZ,2004,791448272.8277019,623825326.910678
6501,SWZ,2005,830940021.8722228,791448272.8277019
6502,SWZ,2006,1238749545.767971,830940021.8722228
6503,SWZ,2007,1139315624.8517325,1238749545.767971
6504,SWZ,2008,1255294849.5975394,1139315624.8517325
6505,SWZ,2009,1080837936.9747052,1255294849.5975394
6506,SWZ,2010,710232022.2296004,1080837936.9747052
6507,SWZ,2011,740101778.6865544,710232022.2296004
6508,SWZ,2012,1350443994.8136156,740101778.6865544
6509,SWZ,2013,1391421314.5217583,1350443994.8136156
6510,SWZ,2014,1445958354.7441423,1391421314.5217583
6511,SWZ,2015,1347075113.9481974,1445958354.7441423
6512,SWZ,2016,1200384917.2289062,1347075113.9481974
6513,SWZ,2017,1396907102.3327246,1200384917.2289062
6514,SWZ,2018,1297568248.2541468,1396907102.3327246
6515,SYC,1980,118870228.36748368,
6516,SYC,1981,121788125.16341029,118870228.36748368
6517,SYC,1982,125898044.35180001,121788125.16341029
6518,SYC,1983,116317468.41104752,125898044.35180001
6519,SYC,1984,122052508.5956898,116317468.41104752
6520,SYC,1985,135158734.73622566,122052508.5956898
6521,SYC,1986,142212061.54390398,135158734.73622566
6522,SYC,1987,134916036.5912891,142212061.54390398
6523,SYC,1988,160913412.53601757,134916036.5912891
6524,SYC,1989,186000186.2110768,160913412.53601757
6525,SYC,1990,200615664.76990703,186000186.2110768
6526,SYC,1991,184719948.97569725,200615664.76990703
6527,SYC,1992,199343468.24473253,184719948.97569725
6528,SYC,1993,216752485.09015295,199343468.24473253
6529,SYC,1994,194452949.14990437,216752485.09015295
6530,SYC,1995,166694134.3518881,194452949.14990437
6531,SYC,1996,170484558.61450267,166694134.3518881
6532,SYC,1997,191026881.54283768,170484558.61450267
6533,SYC,1998,203066343.2116076,191026881.54283768
6534,SYC,1999,212986013.12593096,203066343.2116076
6535,SYC,2000,207176775.36077717,212986013.12593096
6536,SYC,2001,196054900.3646513,207176775.36077717
6537,SYC,2002,205379983.18834794,196054900.3646513
6538,SYC,2003,242022452.58016255,205379983.18834794
6539,SYC,2004,212031484.7018746,242022452.58016255
6540,SYC,2005,210285179.22499135,212031484.7018746
6541,SYC,2006,211549376.2211318,210285179.22499135
6542,SYC,2007,219948302.88322943,211549376.2211318
6543,SYC,2008,207049308.22889116,219948302.88322943
6544,SYC,2009,231068455.2778806,207049308.22889116
6545,SYC,2010,270140798.0733853,231068455.2778806
6546,SYC,2011,344875694.7073687,270140798.0733853
6547,SYC,2012,322191247.0844987,344875694.7073687
6548,SYC,2013,315285128.3161124,322191247.0844987
6549,SYC,2014,353174550.8234458,315285128.3161124
6550,SYC,2015,364643357.6316611,353174550.8234458
6551,SYC,2016,407854941.5113373,364643357.6316611
6552,SYC,2017,436792648.72201,407854941.5113373
6553,SYC,2018,455473047.3417172,436792648.72201
6554,SYR,1980,,
6555,SYR,1981,,
6556,SYR,1982,,
6557,SYR,1983,,
6558,SYR,1984,,
6559,SYR,1985,,
6560,SYR,1986,,
6561,SYR,1987,,
6562,SYR,1988,,
6563,SYR,1989,,
6564,SYR,1990,,
6565,SYR,1991,,
6566,SYR,1992,,
6567,SYR,1993,,
6568,SYR,1994,,
6569,SYR,1995,,
6570,SYR,1996,,
6571,SYR,1997,,
6572,SYR,1998,,
6573,SYR,1999,,
6574,SYR,2000,,
6575,SYR,2001,,
6576,SYR,2002,,
6577,SYR,2003,,
6578,SYR,2004,,
6579,SYR,2005,,
6580,SYR,2006,,
6581,SYR,2007,,
6582,SYR,2008,,
6583,SYR,2009,,
6584,SYR,2010,,
6585,SYR,2011,,
6586,SYR,2012,,
6587,SYR,2013,,
6588,SYR,2014,,
6589,SYR,2015,,
6590,SYR,2016,,
6591,SYR,2017,,
6592,SYR,2018,,
6593,TCD,1980,,
6594,TCD,1981,,
6595,TCD,1982,,
6596,TCD,1983,41893928.60326086,
6597,TCD,1984,79331350.12042883,41893928.60326086
6598,TCD,1985,110640353.9563023,79331350.12042883
6599,TCD,1986,99005627.53739919,110640353.9563023
6600,TCD,1987,115025038.88341737,99005627.53739919
6601,TCD,1988,152787561.20340052,115025038.88341737
6602,TCD,1989,178849445.98880148,152787561.20340052
6603,TCD,1990,187761244.71227062,178849445.98880148
6604,TCD,1991,168815503.60805893,187761244.71227062
6605,TCD,1992,184785846.9294267,168815503.60805893
6606,TCD,1993,147605206.74654087,184785846.9294267
6607,TCD,1994,138962753.13517964,147605206.74654087
6608,TCD,1995,165116145.3041546,138962753.13517964
6609,TCD,1996,197770655.96457145,165116145.3041546
6610,TCD,1997,220404812.42091778,197770655.96457145
6611,TCD,1998,234762035.20335475,220404812.42091778
6612,TCD,1999,247801971.23882538,234762035.20335475
6613,TCD,2000,236390448.18386933,247801971.23882538
6614,TCD,2001,239055448.84373143,236390448.18386933
6615,TCD,2002,301134002.99573445,239055448.84373143
6616,TCD,2003,338244670.6709931,301134002.99573445
6617,TCD,2004,331559715.72296876,338244670.6709931
6618,TCD,2005,332279422.3283398,331559715.72296876
6619,TCD,2006,811956466.1899791,332279422.3283398
6620,TCD,2007,1293413963.8984125,811956466.1899791
6621,TCD,2008,1265499980.3002262,1293413963.8984125
6622,TCD,2009,927604614.4467098,1265499980.3002262
6623,TCD,2010,1574826227.1347897,927604614.4467098
6624,TCD,2011,1961578331.2005432,1574826227.1347897
6625,TCD,2012,1856029687.714889,1961578331.2005432
6626,TCD,2013,,1856029687.714889
6627,TCD,2014,,
6628,TCD,2015,,
6629,TCD,2016,,
6630,TCD,2017,,
6631,TCD,2018,,
6632,TGO,1980,382646611.4869327,
6633,TGO,1981,311722204.10389775,382646611.4869327
6634,TGO,1982,353427678.5757711,311722204.10389775
6635,TGO,1983,289887169.7214163,353427678.5757711
6636,TGO,1984,320110028.806199,289887169.7214163
6637,TGO,1985,349701751.6736822,320110028.806199
6638,TGO,1986,339740879.55070835,349701751.6736822
6639,TGO,1987,313363365.66999686,339740879.55070835
6640,TGO,1988,328116684.57940507,313363365.66999686
6641,TGO,1989,342011774.27223563,328116684.57940507
6642,TGO,1990,326895274.2724243,342011774.27223563
6643,TGO,1991,264422074.4005383,326895274.2724243
6644,TGO,1992,205370143.76910037,264422074.4005383
6645,TGO,1993,120248488.83304414,205370143.76910037
6646,TGO,1994,178087530.35091215,120248488.83304414
6647,TGO,1995,238276872.49610376,178087530.35091215
6648,TGO,1996,255795806.2868814,238276872.49610376
6649,TGO,1997,296956221.1804605,255795806.2868814
6650,TGO,1998,302374839.61134535,296956221.1804605
6651,TGO,1999,296510564.11668915,302374839.61134535
6652,TGO,2000,269766597.1489558,296510564.11668915
6653,TGO,2001,312435379.5900728,269766597.1489558
6654,TGO,2002,281180448.0724229,312435379.5900728
6655,TGO,2003,372467044.74349314,281180448.0724229
6656,TGO,2004,411120741.06046826,372467044.74349314
6657,TGO,2005,390956749.2818427,411120741.06046826
6658,TGO,2006,434165578.0630374,390956749.2818427
6659,TGO,2007,452330306.3315306,434165578.0630374
6660,TGO,2008,436358310.7938874,452330306.3315306
6661,TGO,2009,465939157.0108909,436358310.7938874
6662,TGO,2010,498754591.8800264,465939157.0108909
6663,TGO,2011,582737108.8655717,498754591.8800264
6664,TGO,2012,617346428.7629611,582737108.8655717
6665,TGO,2013,695525628.7649353,617346428.7629611
6666,TGO,2014,803922768.2026972,695525628.7649353
6667,TGO,2015,875772247.8243521,803922768.2026972
6668,TGO,2016,918854780.5863599,875772247.8243521
6669,TGO,2017,884831225.0691293,918854780.5863599
6670,TGO,2018,902202542.2618765,884831225.0691293
6671,THA,1980,8880272819.758368,
6672,THA,1981,9686246684.698221,8880272819.758368
6673,THA,1982,9621394920.596859,9686246684.698221
6674,THA,1983,11291936352.666933,9621394920.596859
6675,THA,1984,11957247688.044584,11291936352.666933
6676,THA,1985,12141608903.705256,11957247688.044584
6677,THA,1986,12747077219.43533,12141608903.705256
6678,THA,1987,13950752736.962873,12747077219.43533
6679,THA,1988,17059136038.01197,13950752736.962873
6680,THA,1989,20161947334.669464,17059136038.01197
6681,THA,1990,24181625392.689266,20161947334.669464
6682,THA,1991,27206762515.38706,24181625392.689266
6683,THA,1992,26376690427.284496,27206762515.38706
6684,THA,1993,29364046808.50987,26376690427.284496
6685,THA,1994,32977885181.672886,29364046808.50987
6686,THA,1995,36419843365.05592,32977885181.672886
6687,THA,1996,39317649978.464714,36419843365.05592
6688,THA,1997,37074902819.399796,39317649978.464714
6689,THA,1998,29922268579.396236,37074902819.399796
6690,THA,1999,29059398499.520916,29922268579.396236
6691,THA,2000,30621394564.783283,29059398499.520916
6692,THA,2001,32200859622.14387,30621394564.783283
6693,THA,2002,35096363334.31942,32200859622.14387
6694,THA,2003,40474472575.65975,35096363334.31942
6695,THA,2004,44283000224.19896,40474472575.65975
6696,THA,2005,49727195355.89123,44283000224.19896
6697,THA,2006,49890847546.59064,49727195355.89123
6698,THA,2007,50979227529.8259,49890847546.59064
6699,THA,2008,52221321131.66732,50979227529.8259
6700,THA,2009,48675580727.52551,52221321131.66732
6701,THA,2010,54853069212.292786,48675580727.52551
6702,THA,2011,61021965160.99751,54853069212.292786
6703,THA,2012,61832776174.28724,61021965160.99751
6704,THA,2013,69846202640.28972,61832776174.28724
6705,THA,2014,65988329427.095276,69846202640.28972
6706,THA,2015,69515716679.07448,65988329427.095276
6707,THA,2016,68641472174.22584,69515716679.07448
6708,THA,2017,69173327574.52496,68641472174.22584
6709,THA,2018,72967755620.75607,69173327574.52496
6710,TJK,1980,,
6711,TJK,1981,,
6712,TJK,1982,,
6713,TJK,1983,,
6714,TJK,1984,,
6715,TJK,1985,,
6716,TJK,1986,,
6717,TJK,1987,,
6718,TJK,1988,,
6719,TJK,1989,,
6720,TJK,1990,,
6721,TJK,1991,,
6722,TJK,1992,,
6723,TJK,1993,,
6724,TJK,1994,,
6725,TJK,1995,222300684.31931657,
6726,TJK,1996,226536729.48436964,222300684.31931657
6727,TJK,1997,223051384.51090556,226536729.48436964
6728,TJK,1998,230923650.10770458,223051384.51090556
6729,TJK,1999,280509627.0081871,230923650.10770458
6730,TJK,2000,290711082.52198476,280509627.0081871
6731,TJK,2001,347341993.1198769,290711082.52198476
6732,TJK,2002,408866967.9537384,347341993.1198769
6733,TJK,2003,457809423.32587385,408866967.9537384
6734,TJK,2004,507658971.7531022,457809423.32587385
6735,TJK,2005,593789693.9721103,507658971.7531022
6736,TJK,2006,635522942.2700211,593789693.9721103
6737,TJK,2007,747134844.3327304,635522942.2700211
6738,TJK,2008,852085007.3089725,747134844.3327304
6739,TJK,2009,822912312.2302,852085007.3089725
6740,TJK,2010,883610156.8270378,822912312.2302
6741,TJK,2011,1026178967.7542974,883610156.8270378
6742,TJK,2012,1289648920.2832577,1026178967.7542974
6743,TJK,2013,1469028472.4474337,1289648920.2832577
6744,TJK,2014,1701901715.97152,1469028472.4474337
6745,TJK,2015,1740853120.5264895,1701901715.97152
6746,TJK,2016,1742105786.3773265,1740853120.5264895
6747,TJK,2017,1800544122.9475744,1742105786.3773265
6748,TJK,2018,,1800544122.9475744
6749,TKM,1980,,
6750,TKM,1981,,
6751,TKM,1982,,
6752,TKM,1983,,
6753,TKM,1984,,
6754,TKM,1985,,
6755,TKM,1986,,
6756,TKM,1987,,
6757,TKM,1988,,
6758,TKM,1989,,
6759,TKM,1990,,
6760,TKM,1991,,
6761,TKM,1992,,
6762,TKM,1993,,
6763,TKM,1994,1052019778.133309,
6764,TKM,1995,1300603385.5447173,1052019778.133309
6765,TKM,1996,1117500328.0601854,1300603385.5447173
6766,TKM,1997,1330877299.1811388,1117500328.0601854
6767,TKM,1998,235737855.52961925,1330877299.1811388
6768,TKM,1999,271386843.1156581,235737855.52961925
6769,TKM,2000,384769623.16030866,271386843.1156581
6770,TKM,2001,410740418.84037113,384769623.16030866
6771,TKM,2002,324808499.41878325,410740418.84037113
6772,TKM,2003,310319269.3964787,324808499.41878325
6773,TKM,2004,1856519745.7737496,310319269.3964787
6774,TKM,2005,2242591302.8011794,1856519745.7737496
6775,TKM,2006,2482016628.080842,2242591302.8011794
6776,TKM,2007,2389791782.208087,2482016628.080842
6777,TKM,2008,3629205164.675483,2389791782.208087
6778,TKM,2009,,3629205164.675483
6779,TKM,2010,,
6780,TKM,2011,,
6781,TKM,2012,,
6782,TKM,2013,,
6783,TKM,2014,,
6784,TKM,2015,,
6785,TKM,2016,,
6786,TKM,2017,,
6787,TKM,2018,,
6788,TLS,1980,,
6789,TLS,1981,,
6790,TLS,1982,,
6791,TLS,1983,,
6792,TLS,1984,,
6793,TLS,1985,,
6794,TLS,1986,,
6795,TLS,1987,,
6796,TLS,1988,,
6797,TLS,1989,,
6798,TLS,1990,,
6799,TLS,1991,,
6800,TLS,1992,,
6801,TLS,1993,,
6802,TLS,1994,,
6803,TLS,1995,,
6804,TLS,1996,,
6805,TLS,1997,,
6806,TLS,1998,,
6807,TLS,1999,,
6808,TLS,2000,,
6809,TLS,2001,28257577.641703796,
6810,TLS,2002,29614496.760611378,28257577.641703796
6811,TLS,2003,58733211.10392974,29614496.760611378
6812,TLS,2004,35195109.15771275,58733211.10392974
6813,TLS,2005,82034703.10750876,35195109.15771275
6814,TLS,2006,83124194.18868865,82034703.10750876
6815,TLS,2007,120933299.98444456,83124194.18868865
6816,TLS,2008,,120933299.98444456
6817,TLS,2009,,
6818,TLS,2010,,
6819,TLS,2011,,
6820,TLS,2012,,
6821,TLS,2013,,
6822,TLS,2014,,
6823,TLS,2015,42021380.62777668,
6824,TLS,2016,64454571.95664501,42021380.62777668
6825,TLS,2017,57385103.01392138,64454571.95664501
6826,TLS,2018,50455307.99224249,57385103.01392138
6827,TON,1980,,
6828,TON,1981,26659642.23042407,
6829,TON,1982,28594888.131607037,26659642.23042407
6830,TON,1983,29957500.065177843,28594888.131607037
6831,TON,1984,29197767.81732066,29957500.065177843
6832,TON,1985,33679512.1066047,29197767.81732066
6833,TON,1986,34142899.911671504,33679512.1066047
6834,TON,1987,34769367.144015916,34142899.911671504
6835,TON,1988,36828209.16369123,34769367.144015916
6836,TON,1989,34961224.97105007,36828209.16369123
6837,TON,1990,33687066.3049316,34961224.97105007
6838,TON,1991,37864212.28350448,33687066.3049316
6839,TON,1992,32299416.163824555,37864212.28350448
6840,TON,1993,36688949.246317886,32299416.163824555
6841,TON,1994,40572278.5121125,36688949.246317886
6842,TON,1995,44883477.7838285,40572278.5121125
6843,TON,1996,46445009.143369265,44883477.7838285
6844,TON,1997,50851424.32465265,46445009.143369265
6845,TON,1998,47899061.02914011,50851424.32465265
6846,TON,1999,48828553.005789906,47899061.02914011
6847,TON,2000,51640240.165659204,48828553.005789906
6848,TON,2001,50732356.47555254,51640240.165659204
6849,TON,2002,65130241.886326246,50732356.47555254
6850,TON,2003,66467962.6734849,65130241.886326246
6851,TON,2004,64394195.49174809,66467962.6734849
6852,TON,2005,65484214.368984826,64394195.49174809
6853,TON,2006,74934732.88650799,65484214.368984826
6854,TON,2007,73003780.87011045,74934732.88650799
6855,TON,2008,79781044.59542117,73003780.87011045
6856,TON,2009,68287141.6233167,79781044.59542117
6857,TON,2010,57294098.717470594,68287141.6233167
6858,TON,2011,66137486.81138978,57294098.717470594
6859,TON,2012,63412442.99995944,66137486.81138978
6860,TON,2013,67956409.7623854,63412442.99995944
6861,TON,2014,69932003.5549124,67956409.7623854
6862,TON,2015,75737759.8504277,69932003.5549124
6863,TON,2016,82595046.80772199,75737759.8504277
6864,TON,2017,86861219.04413183,82595046.80772199
6865,TON,2018,,86861219.04413183
6866,TTO,1980,,
6867,TTO,1981,,
6868,TTO,1982,,
6869,TTO,1983,2520840271.4612956,
6870,TTO,1984,1491076717.5429616,2520840271.4612956
6871,TTO,1985,1506616040.6945057,1491076717.5429616
6872,TTO,1986,1293563861.3290277,1506616040.6945057
6873,TTO,1987,1174285410.8632035,1293563861.3290277
6874,TTO,1988,1200949988.9413793,1174285410.8632035
6875,TTO,1989,996361378.1445724,1200949988.9413793
6876,TTO,1990,1059727117.3910065,996361378.1445724
6877,TTO,1991,1188724441.5653083,1059727117.3910065
6878,TTO,1992,1450397543.0030053,1188724441.5653083
6879,TTO,1993,1856305518.2845588,1450397543.0030053
6880,TTO,1994,1737227187.8069293,1856305518.2845588
6881,TTO,1995,1904568433.1940105,1737227187.8069293
6882,TTO,1996,2268253317.8905582,1904568433.1940105
6883,TTO,1997,2217081034.2192907,2268253317.8905582
6884,TTO,1998,2326691953.120523,2217081034.2192907
6885,TTO,1999,2288674271.715438,2326691953.120523
6886,TTO,2000,2550765140.278138,2288674271.715438
6887,TTO,2001,2844446992.6341295,2550765140.278138
6888,TTO,2002,2819543301.64881,2844446992.6341295
6889,TTO,2003,3364984525.3240128,2819543301.64881
6890,TTO,2004,3715138526.452518,3364984525.3240128
6891,TTO,2005,4783411137.63605,3715138526.452518
6892,TTO,2006,,4783411137.63605
6893,TTO,2007,,
6894,TTO,2008,,
6895,TTO,2009,,
6896,TTO,2010,,
6897,TTO,2011,,
6898,TTO,2012,,
6899,TTO,2013,,
6900,TTO,2014,,
6901,TTO,2015,,
6902,TTO,2016,,
6903,TTO,2017,,
6904,TTO,2018,,
6905,TUN,1980,,
6906,TUN,1981,,
6907,TUN,1982,,
6908,TUN,1983,,
6909,TUN,1984,3145923081.5869117,
6910,TUN,1985,3264894255.97951,3145923081.5869117
6911,TUN,1986,3243701642.9381104,3264894255.97951
6912,TUN,1987,3164435542.6919007,3243701642.9381104
6913,TUN,1988,3120229449.377776,3164435542.6919007
6914,TUN,1989,3124671106.1211843,3120229449.377776
6915,TUN,1990,3345366926.373822,3124671106.1211843
6916,TUN,1991,3552592722.852247,3345366926.373822
6917,TUN,1992,3819415617.1100864,3552592722.852247
6918,TUN,1993,4041165091.1587443,3819415617.1100864
6919,TUN,1994,4122296585.158625,4041165091.1587443
6920,TUN,1995,4164556686.3665447,4122296585.158625
6921,TUN,1996,4333795663.078198,4164556686.3665447
6922,TUN,1997,4618348177.736305,4333795663.078198
6923,TUN,1998,5041774429.705546,4618348177.736305
6924,TUN,1999,5324755883.037797,5041774429.705546
6925,TUN,2000,5562209162.650952,5324755883.037797
6926,TUN,2001,5866200376.349471,5562209162.650952
6927,TUN,2002,5898131992.332621,5866200376.349471
6928,TUN,2003,5968619925.480666,5898131992.332621
6929,TUN,2004,6309738199.719528,5968619925.480666
6930,TUN,2005,6591836659.748609,6309738199.719528
6931,TUN,2006,6806073479.286773,6591836659.748609
6932,TUN,2007,7502305318.897308,6806073479.286773
6933,TUN,2008,8408997079.299093,7502305318.897308
6934,TUN,2009,8368616764.558634,8408997079.299093
6935,TUN,2010,8730317805.324793,8368616764.558634
6936,TUN,2011,9094141449.261272,8730317805.324793
6937,TUN,2012,9316264517.92316,9094141449.261272
6938,TUN,2013,9769460223.796907,9316264517.92316
6939,TUN,2014,10669764543.394571,9769460223.796907
6940,TUN,2015,10288527249.081268,10669764543.394571
6941,TUN,2016,9875988372.952534,10288527249.081268
6942,TUN,2017,10794470498.420233,9875988372.952534
6943,TUN,2018,,10794470498.420233
6944,TUR,1980,25279871964.239937,
6945,TUR,1981,27278040844.016556,25279871964.239937
6946,TUR,1982,28353618449.64084,27278040844.016556
6947,TUR,1983,26693101721.28388,28353618449.64084
