year,Country_Code,GDP_Curr_USD,GDP_Curr_LCU,LCU_USD_ex_rate
2011,LKA,65292753005.466446,7219106294599.999,0.009044437128499744
2012,LKA,68434409315.1123,8732463305600.0,0.00783678177854195
2013,LKA,74317806538.36322,9592124972100.002,0.007747793815710976
2014,LKA,79356449840.57713,10361151066500.0,0.007659038009507931
2015,LKA,80604080688.57747,10950620529700.0,0.007360686133718641
2016,LKA,82401038709.5356,11996083297100.0,0.006868995210249639
2017,LKA,87428125557.57301,13328103000000.0,0.006559682616316291
2018,LKA,88425889592.15193,14366103310000.002,0.006155175671791262
2019,LKA,84008783756.06802,15016141651600.0,0.005594565215566991
1960,LMC,88588119458.51003,,
1961,LMC,94332746883.87138,,
1962,LMC,96645631677.46378,,
1963,LMC,107937473751.06923,,
1964,LMC,121806764550.87158,,
1965,LMC,131174202424.00163,,
1966,LMC,119197332066.05582,,
1967,LMC,127020268269.43956,,
1968,LMC,135035748837.74312,,
1969,LMC,149527344002.19476,,
1970,LMC,165773566094.2708,,
1971,LMC,172417364349.21588,,
1972,LMC,184079699495.10507,,
1973,LMC,216149952163.295,,
1974,LMC,271787926543.37933,,
1975,LMC,298860230648.2725,,
1976,LMC,316385563271.45166,,
1977,LMC,357636368020.0655,,
1978,LMC,406141181504.6677,,
1979,LMC,475533945499.3139,,
1980,LMC,583803611575.4785,,
1981,LMC,721089553430.3447,,
1982,LMC,713136942233.1697,,
1983,LMC,676867564725.5604,,
1984,LMC,653496402634.7646,,
1985,LMC,692580644976.95,,
1986,LMC,727645147577.8977,,
1987,LMC,796258983695.4287,,
1988,LMC,818842664261.1042,,
1989,LMC,810079216667.8472,,
1990,LMC,871478651353.0411,,
1991,LMC,805916950669.8022,,
1992,LMC,838012217517.3516,,
1993,LMC,812247790465.6104,,
1994,LMC,866070728329.2003,,
1995,LMC,962082354582.3505,,
1996,LMC,1055497396698.8568,,
1997,LMC,1105962058853.5913,,
1998,LMC,1108985911678.7996,,
1999,LMC,1166642990003.7883,,
2000,LMC,1219877128638.6252,,
2001,LMC,1239981155666.9395,,
2002,LMC,1311316328620.8657,,
2003,LMC,1494939824325.5098,,
2004,LMC,1732392981348.5356,,
2005,LMC,2020722712913.1877,,
2006,LMC,2376147622163.3726,,
2007,LMC,2911777345233.549,,
2008,LMC,3261350481622.6016,,
2009,LMC,3290112306669.966,,
2010,LMC,3930917552819.9365,,
2011,LMC,4425959082359.543,,
2012,LMC,4667167020362.62,,
2013,LMC,4919433540664.312,,
2014,LMC,5242900398534.032,,
2015,LMC,5188164733958.882,,
2016,LMC,5358119234785.571,,
2017,LMC,5761733418445.184,,
2018,LMC,6003685053983.651,,
2019,LMC,6341105055559.538,,
1960,LMY,325104213419.5464,,
1961,LMY,313344146912.43524,,
1962,LMY,327811737371.65594,,
1963,LMY,353184795715.9782,,
1964,LMY,392966880073.7654,,
1965,LMY,432952960394.1748,,
1966,LMY,448177441343.4669,,
1967,LMY,460430824667.97455,,
1968,LMY,486697384503.5455,,
1969,LMY,543911304579.30585,,
1970,LMY,596666059513.1216,,
1971,LMY,643582173959.3774,,
1972,LMY,719556890290.3932,,
1973,LMY,909722254613.783,,
1974,LMY,1162510944781.001,,
1975,LMY,1285035126992.0298,,
1976,LMY,1390024533103.7534,,
1977,LMY,1563226132749.0562,,
1978,LMY,1696735369057.2495,,
1979,LMY,2018101371184.986,,
1980,LMY,2370194352303.0073,,
1981,LMY,2672915131143.6772,,
1982,LMY,2643664227742.6323,,
1983,LMY,2558448959856.5947,,
1984,LMY,2585320130752.993,,
1985,LMY,2723545609046.9307,,
1986,LMY,2817534811156.8115,,
1987,LMY,2885909414825.808,,
1988,LMY,3103437784785.8193,,
1989,LMY,3201792525222.005,,
1990,LMY,3653172248720.9346,,
1991,LMY,3903651490046.0127,,
1992,LMY,3862667383498.1035,,
1993,LMY,4105140073038.7603,,
1994,LMY,4442592287596.948,,
1995,LMY,4969722371971.04,,
1996,LMY,5429489536556.175,,
1997,LMY,5750317846165.766,,
1998,LMY,5577894835661.539,,
1999,LMY,5448892809590.627,,
2000,LMY,5958332947350.367,,
2001,LMY,6025103898691.902,,
2002,LMY,6145810865454.119,,
2003,LMY,6918064101910.506,,
2004,LMY,8207085830745.779,,
2005,LMY,9780197198057.473,,
2006,LMY,11625805524214.754,,
2007,LMY,14381205418335.012,,
2008,LMY,17262301537843.258,,
2009,LMY,16891109440119.191,,
2010,LMY,20535636055881.49,,
2011,LMY,24248318623664.51,,
2012,LMY,25897210999170.996,,
2013,LMY,27431446957650.734,,
2014,LMY,28486835211125.92,,
2015,LMY,27052639815721.9,,
2016,LMY,27180944380494.18,,
2017,LMY,29845120321213.113,,
2018,LMY,31819618124575.53,,
2019,LMY,32705773165069.742,,
1960,LSO,34579308.41383172,24700000.0,1.3999720005599885
1961,LSO,35699286.014279716,25500000.000000004,1.3999720005599887
1962,LSO,41859162.816743664,29900000.0,1.3999720005599887
1963,LSO,47039059.21881562,33600000.0,1.3999720005599887
1964,LSO,51938961.22077558,37100000.0,1.3999720005599887
1965,LSO,54878902.421951555,39200000.0,1.3999720005599887
1966,LSO,56698866.022679545,40500000.0,1.3999720005599887
1967,LSO,59260814.78370431,42329999.99999999,1.3999720005599887
1968,LSO,61444771.10457791,43890000.0,1.3999720005599887
1969,LSO,65966680.66638666,47119999.99999999,1.3999720005599887
1970,LSO,68738625.22749546,49100000.00000001,1.3999720005599887
1971,LSO,76482102.9082774,54700000.0,1.3982102908277405
1972,LSO,80915831.92402758,62200000.00000001,1.3008976193573565
1973,LSO,121181556.19596541,84099999.99999999,1.4409221902017293
1974,LSO,150846210.44885945,102500000.0,1.4716703458425313
1975,LSO,149560513.86071667,110599999.99999999,1.352265043948614
1976,LSO,147654093.83624655,128400000.00000001,1.1499540018399264
1977,LSO,193307267.70929158,168099999.99999997,1.1499540018399264
1978,LSO,266559337.62649497,231800000.00000003,1.1499540018399264
1979,LSO,290142517.8147268,244300000.0,1.187648456057007
1980,LSO,431561376.4766307,336100000.0,1.2840267077555212
1981,LSO,434188034.1880341,380999999.99999994,1.1396011396011396
1982,LSO,348746822.61926687,378669300.0,0.9209799226376865
1983,LSO,386699308.8591689,430821700.00000006,0.8975854950184005
1984,LSO,333158476.2421202,491508699.99999994,0.6778282383244086
1985,LSO,268626912.549917,598688800.0,0.4486920626374119
1986,LSO,318862888.40262586,728601700.0000001,0.437636761487965
1987,LSO,402774852.65225935,820049600.0,0.4911591355599214
1988,LSO,470389179.6789092,1069429800.0,0.43985045084671215
1989,LSO,495404888.09242386,1299298400.0,0.38128646051778703
1990,LSO,596415104.549144,1543104800.0000002,0.3865033046032544
1991,LSO,704329192.7715207,1944864200.0,0.3621482634990766
1992,LSO,831033941.0939692,2370108800.0,0.35063113604488083
1993,LSO,835592802.2768308,2730466600.0,0.3060256449490467
1994,LSO,878250450.602681,3118491700.0,0.2816266756787203
1995,LSO,1001889856.9104793,3633954699.9999995,0.27570235174106034
1996,LSO,946123275.8821205,4067667800.0000005,0.23259600400065128
1997,LSO,997996028.6458334,4598765700.0,0.2170138888888889
1998,LSO,928458205.9584321,5132795500.0,0.1808874337499774
1999,LSO,912771290.61298,5576576200.000001,0.1636795155086341
2000,LSO,887295267.8751549,6157651700.0,0.14409637165336175
2001,LSO,825706961.2386892,7108593799.999999,0.11615616034196373
2002,LSO,775780697.6766249,8177271600.0,0.09487035965353345
2003,LSO,1157832934.551271,8758658800.0,0.1321929488281095
2004,LSO,1511236655.5204656,9761984300.0,0.15480834726608458
2005,LSO,1682350934.85132,10698574300.0,0.15725001179375087
2006,LSO,1800105589.6034853,12189415000.0,0.14767776711216127
2007,LSO,1716262753.001959,12091757600.000002,0.1419365827348341
2008,LSO,1758534994.9159927,14527609300.0,0.12104778966736067
2009,LSO,1773199523.230702,15025560799.999998,0.11801220246173455
2010,LSO,2269525782.39635,16612474821.984802,0.13661575452881225
2011,LSO,2622336141.1451535,19037898151.0997,0.13774294411768756
2012,LSO,2526185310.3209696,20745033768.3558,0.12177301509985389
2013,LSO,2421470021.6856217,23365248533.2489,0.10363553455208722
2014,LSO,2499803980.1736064,27129622655.6301,0.0921429690307481
2015,LSO,2372280099.2415333,30267684558.2128,0.07837666256495465
2016,LSO,2165408361.596386,31852290835.738197,0.0679828139446348
2017,LSO,2405289382.3593793,32047594672.6799,0.07505366336930905
2018,LSO,2575892261.3245683,34089100597.143204,0.07556351491245968
2019,LSO,2460072443.62842,35552474940.8292,0.06919553273640654
1960,LTE,183149820685.2547,,
1961,LTE,169123299054.82355,,
1962,LTE,177433389277.40164,,
1963,LTE,192306241501.47702,,
1964,LTE,212140794451.0435,,
1965,LTE,236616225675.51666,,
1966,LTE,262725174596.07272,,
1967,LTE,265401969148.27618,,
1968,LTE,270925555240.32007,,
1969,LTE,302762798970.7772,,
1970,LTE,343950375192.2192,,
1971,LTE,382966220094.03,,
1972,LTE,439472664338.61285,,
1973,LTE,558354931378.597,,
1974,LTE,657570308946.6356,,
1975,LTE,722610415136.5548,,
1976,LTE,788423856723.7334,,
1977,LTE,915208368057.5846,,
1978,LTE,953539804289.4523,,
1979,LTE,1139350576895.3677,,
1980,LTE,1291497697522.7822,,
1981,LTE,1369006297707.9128,,
1982,LTE,1400675413529.2168,,
1983,LTE,1294243981374.1877,,
1984,LTE,1362704223798.0073,,
1985,LTE,1456720365827.8604,,
1986,LTE,1549294211647.0403,,
1987,LTE,1633046301747.3835,,
1988,LTE,1799038169458.874,,
1989,LTE,1906319291199.2383,,
1990,LTE,2034399109241.1465,,
1991,LTE,2240019738320.9424,,
1992,LTE,2090646651110.061,,
1993,LTE,2168855670075.057,,
1994,LTE,2470226987686.189,,
1995,LTE,3017659432950.7627,,
1996,LTE,3327594332886.3765,,
1997,LTE,3484125987353.0635,,
1998,LTE,3353900807581.4653,,
1999,LTE,3098662880880.766,,
2000,LTE,3402704990556.4355,,
2001,LTE,3517029587411.348,,
2002,LTE,3725953397345.262,,
2003,LTE,4246584560695.061,,
2004,LTE,5106125188246.491,,
2005,LTE,6163596452364.945,,
2006,LTE,7438573149633.351,,
2007,LTE,9371977390981.338,,
2008,LTE,11651581464415.078,,
2009,LTE,11260079274798.848,,
2010,LTE,13504540875616.844,,
2011,LTE,16458183582719.219,,
2012,LTE,17608201351645.04,,
2013,LTE,18979472797344.67,,
2014,LTE,19700201069048.258,,
2015,LTE,18470072763242.637,,
2016,LTE,18514640177064.19,,
2017,LTE,20551045153102.863,,
2018,LTE,22514073510410.6,,
2019,LTE,22985816197741.184,,
1960,LTU,,,
1961,LTU,,,
1962,LTU,,,
1963,LTU,,,
1964,LTU,,,
1965,LTU,,,
1966,LTU,,,
1967,LTU,,,
1968,LTU,,,
1969,LTU,,,
1970,LTU,,,
1971,LTU,,,
1972,LTU,,,
1973,LTU,,,
1974,LTU,,,
1975,LTU,,,
1976,LTU,,,
1977,LTU,,,
1978,LTU,,,
1979,LTU,,,
1980,LTU,,,
1981,LTU,,,
1982,LTU,,,
1983,LTU,,,
1984,LTU,,,
1985,LTU,,,
1986,LTU,,,
1987,LTU,,,
1988,LTU,,,
1989,LTU,,,
1990,LTU,,,
1991,LTU,,,
1992,LTU,,,
1993,LTU,,,
1994,LTU,,,
1995,LTU,7870782260.516979,7764526700.0,1.0136847440446022
1996,LTU,8385109020.28485,9714148800.0,0.8631851532153646
1997,LTU,10120274492.878721,11724338000.0,0.8631851532153646
1998,LTU,11240360897.712559,13021958100.0,0.8631851532153646
1999,LTU,10972878636.167458,12712079900.0,0.8631851532153647
2000,LTU,11539211480.362537,13368176500.0,0.8631851532153647
2001,LTU,12252498921.018559,14194520000.0,0.8631851532153647
2002,LTU,14278357283.7419,15202167000.0,0.9392317084624777
2003,LTU,18802576988.15567,16668484500.0,1.128031584884377
2004,LTU,22649930576.254345,18237724100.0,1.241927471435668
2005,LTU,26125575942.28138,21002350500.0,1.243935812912054
2006,LTU,30216060233.40444,24079178400.0,1.254862592546116
2007,LTU,39738180076.62835,29040662000.0,1.3683634373289544
2008,LTU,47850551148.836525,32696281600.0,1.4634860237084735
2009,LTU,37440673477.89825,26934820500.0,1.3900472616068946
2010,LTU,37034461707.28742,27955326700.0,1.3247729888732591
2011,LTU,43466133144.16992,31233730000.0,1.3916408044818829
2012,LTU,42842537129.11536,33331658500.0,1.285340695816722
2013,LTU,46442055803.70182,34984990200.0,1.3274851740190519
2014,LTU,48526000845.310234,36544762400.0,1.3278510423510164
2015,LTU,41392396557.63369,37321825300.0,1.1090667786185069
2016,LTU,43021972484.82987,38893374400.0,1.1061517070329046
2017,LTU,47750908128.259026,42269366900.0,1.1296811764705903
2018,LTU,53455170033.51941,45264376900.0,1.1809545098039207
2019,LTU,54219315600.0854,48432827300.0,1.1194745098039198
1960,LUX,703925705.9429578,872493120.0,0.8067980019635659
1961,LUX,704145671.350213,872765760.0,0.8067980019635659
1962,LUX,741509480.7962842,919076992.0,0.8067980019635659
1963,LUX,791140595.7727553,980593152.0,0.8067980019635659
1964,LUX,903158753.9436224,1119436032.0,0.8067980019635659
1965,LUX,921600736.304026,1142294272.0,0.8067980019635659
1966,LUX,968440149.4709507,1200350208.0,0.8067980019635659
1967,LUX,974721762.5353267,1208136064.0,0.8067980019635659
1968,LUX,1066447130.8205178,1321826688.0,0.8067980019635659
1969,LUX,1234878980.5019953,1530592512.0,0.806798001963566
1970,LUX,1509155062.5252118,1870597700.0,0.8067769261799113
1971,LUX,1572310771.7705324,1904854500.0,0.8254230293025175
1972,LUX,1968733021.7211988,2148084600.0,0.9165062780680048
1973,LUX,2701874663.630718,2610551300.0,1.03498240529911
1974,LUX,3295861019.0555096,3182483400.0,1.035625517812759
1975,LUX,3233431611.275639,2947919600.0,1.0968520346605244
1976,LUX,3544268025.07837,3391864500.0,1.044932079414838
1977,LUX,3922895891.9527297,3485493000.0,1.1254924029262803
1978,LUX,4884869091.840656,3813617300.0,1.2809017548354042
1979,LUX,5711457760.044028,4151087500.0,1.3758943313153549
1980,LUX,6232005655.952545,4517580900.0,1.3795006207752794
1981,LUX,5231808670.143416,4815356700.0,1.086484137331595
1982,LUX,4764549532.05015,5396328800.0,0.8829242450997704
1983,LUX,4683697830.374753,5936587000.0,0.7889546351084812
1984,LUX,4594891580.564089,6581722700.0,0.6981290142418319
1985,LUX,4738559684.761193,6974686000.0,0.6793939805693322
1986,LUX,6921264132.201553,7664607900.0,0.9030160736861116
1987,LUX,8614215559.157213,7972456500.0,1.0804970286331714
1988,LUX,9750161053.208996,8887271800.0,1.0970927043335161
1989,LUX,10391504709.25471,10150421800.0,1.0237510237510237
1990,LUX,13229247947.851278,10959109000.0,1.2071463061323031
1991,LUX,14321878795.038393,12123470400.0,1.1813349084465445
1992,LUX,16065740777.917189,12804395400.0,1.2547051442910915
1993,LUX,16486900186.567163,14139165600.0,1.1660447761194028
1994,LUX,18325791415.48107,15199411400.0,1.2056908608632748
1995,LUX,21588170498.08429,15776635000.0,1.3683634373289544
1996,LUX,21776609771.986973,16713548000.0,1.3029315960912053
1997,LUX,19731912494.361748,17498260000.0,1.1276499774470004
1998,LUX,20209122027.117138,18184168000.0,1.1113580795732385
1999,LUX,22235929043.255913,20870643000.0,1.0654165778819518
2000,LUX,21263514833.241203,23079419000.0,0.9213193292795284
2001,LUX,21272418791.94631,23771928000.0,0.8948545861297539
2002,LUX,23616328816.111423,25094711000.0,0.9410878976096367
2003,LUX,29557325056.433407,26187790000.0,1.128668171557562
2004,LUX,34685281847.529175,27935526000.0,1.2416190712689346
2005,LUX,37347394602.66136,30031040000.0,1.2436264146250466
2006,LUX,42414308116.92385,33808445000.0,1.2545477355413375
2007,LUX,50888134410.07391,37178871000.0,1.3687380235422941
2008,LUX,55849686538.743225,38128581000.0,1.4647722279185587
2009,LUX,51370543206.446236,36976517000.0,1.3892747985551541
2010,LUX,53212476812.29568,40177812000.0,1.3244244562719263
2011,LUX,60004630234.41345,43164646000.0,1.3901337273659895
2012,LUX,56677961787.071655,44112095000.0,1.2848621627939378
2013,LUX,61739352212.3049,46499560000.0,1.327740568132363
2014,LUX,66103853236.75717,49824506000.0,1.3267337409578566
2015,LUX,57744457954.72968,52065808000.0,1.1090667786185069
2016,LUX,60691483443.122116,54867233000.0,1.1061517070329046
2017,LUX,64181944722.72835,56814211000.0,1.1296811764705903
2018,LUX,70919958015.52466,60053082000.0,1.1809545098039207
2019,LUX,71104919108.14107,63516336000.0,1.1194745098039198
1960,LVA,,,
1961,LVA,,,
1962,LVA,,,
1963,LVA,,,
1964,LVA,,,
1965,LVA,,,
1966,LVA,,,
1967,LVA,,,
1968,LVA,,,
1969,LVA,,,
1970,LVA,,,
1971,LVA,,,
1972,LVA,,,
1973,LVA,,,
1974,LVA,,,
1975,LVA,,,
1976,LVA,,,
1977,LVA,,,
1978,LVA,,,
1979,LVA,,,
1980,LVA,,,
1981,LVA,,,
1982,LVA,,,
1983,LVA,,,
1984,LVA,,,
1985,LVA,,,
1986,LVA,,,
1987,LVA,,,
1988,LVA,,,
1989,LVA,,,
1990,LVA,,,
1991,LVA,,,
1992,LVA,,,
1993,LVA,,,
1994,LVA,,3605000000.0,
1995,LVA,5770516257.843697,4046286000.0,1.426126640045636
1996,LVA,5952007401.7355795,4663993000.0,1.2761613067891782
1997,LVA,6508472054.197919,5379903000.0,1.2097749818533752
1998,LVA,7145882282.854759,5997539000.0,1.191469081377338
1999,LVA,7518044679.3178,6259524000.0,1.2010569300984866
2000,LVA,7934206257.242179,6847220000.0,1.1587485515643106
2001,LVA,8334748153.122902,7446264000.0,1.1193194537721067
2002,LVA,9529948840.38199,8382543000.0,1.1368804001819006
2003,LVA,11731703357.5206,9539048000.0,1.2298610257040954
2004,LVA,14355307662.286978,11034925000.0,1.3008976193573565
2005,LVA,16909366521.468575,13586676000.0,1.2445550715619165
2006,LVA,21436812139.453224,17093714000.0,1.2540757461750691
2007,LVA,30897981124.3332,22589514000.0,1.3678019422787582
2008,LVA,35657998830.58032,24393637000.0,1.46177459435755
2009,LVA,26250900750.62552,18884898000.0,1.3900472616068944
2010,LVA,23803906230.747913,17967139000.0,1.3248579103633535
2011,LVA,28490700600.957657,20319305000.0,1.4021493648999144
2012,LVA,28176625841.466515,21925163000.0,1.2851273142857143
2013,LVA,30272574650.37289,22803013000.0,1.3275690651219156
2014,LVA,31382780146.418137,23654166000.0,1.3267337409578566
2015,LVA,27090019662.797726,24425959000.0,1.1090667786185069
2016,LVA,27734140217.366367,25072637000.0,1.1061517070329048
2017,LVA,30273007510.302406,26797833000.0,1.1296811764705903
2018,LVA,34313873284.58821,29056050000.0,1.1809545098039207
2019,LVA,34117202555.066612,30476087000.0,1.1194745098039198
1960,MAC,,,
1961,MAC,,,
1962,MAC,,,
1963,MAC,,,
1964,MAC,,,
1965,MAC,,,
1966,MAC,,,
1967,MAC,,,
1968,MAC,,,
1969,MAC,,,
1970,MAC,,,
1971,MAC,,,
1972,MAC,,,
1973,MAC,,,
1974,MAC,,,
1975,MAC,,,
1976,MAC,,,
1977,MAC,,,
1978,MAC,,,
1979,MAC,,,
1980,MAC,,,
1981,MAC,,,
1982,MAC,1130457130.0073886,7038000000.0,0.16062192810562498
1983,MAC,1121486562.52512,8371000000.0,0.13397283031001314
1984,MAC,1292281653.6824553,10384000000.0,0.12444931179530579
1985,MAC,1348827324.0986147,10789000000.0,0.12501875281292193
1986,MAC,1517496131.3832178,12160000000.0,0.12479408975190937
1987,MAC,1941246972.458738,15549000000.0,0.12484706234862294
1988,MAC,2269233639.2806506,18246000000.0,0.12436882819690072
1989,MAC,2683254708.174113,21557000000.000004,0.12447254757963132
1990,MAC,3220920084.7774587,25835000000.0,0.1246727340730582
1991,MAC,3735117374.4112535,29897000000.0,0.12493284859388078
1992,MAC,4879018601.90911,38897000000.0,0.1254343163202589
1993,MAC,5625533410.311763,44822000000.0,0.12550830865003262
1994,MAC,6265844252.101051,49878000000.0,0.12562340615303444
1995,MAC,6996034036.99892,55743000000.0,0.12550515826200456
1996,MAC,7122539666.599719,56741000000.0,0.12552721430006025
1997,MAC,7211264780.008276,57512000000.0,0.1253871327724349
1998,MAC,6742367273.274177,53796000000.0,0.12533213014488395
1999,MAC,6490571703.850148,51872000000.0,0.12512669077440908
2000,MAC,6720492405.836105,53938000000.0,0.12459661844777532
2001,MAC,6811227982.821933,54718000000.0,0.12447874525424783
2002,MAC,7322677820.101079,58826000000.00001,0.12448029476933802
2003,MAC,8195033162.12038,65734000000.0,0.12466962549244501
2004,MAC,10585624890.927675,84920000000.0,0.12465408491436264
2005,MAC,12092222041.91684,96872000000.0,0.12482680281109959
2006,MAC,14789661809.183392,118338000000.0,0.12497812882745518
2007,MAC,18340447242.99705,147382000000.0,0.12444156846152889
2008,MAC,20917444919.63941,167760000000.0,0.12468672460443138
